,Name,ID,Status,Class,Mass (g),Fall,Year,Latitude,Longitude,GeoLocation
10651,Forrest 033,10156.0,Valid,EL6,31.3,Found,1991.0,-30.75,128.08333,"(-30.750000, 128.083330)"
10652,Forrest 034,10157.0,Valid,L6,99.0,Found,1991.0,-30.75,128.08333,"(-30.750000, 128.083330)"
10653,Forrest 035,10158.0,Valid,L6,166.0,Found,1991.0,-30.75,128.08333,"(-30.750000, 128.083330)"
10654,Forrest 036,10159.0,Valid,H6,57.0,Found,1991.0,-30.75,128.08333,"(-30.750000, 128.083330)"
10655,Forrest 037,10160.0,Valid,H4,10.0,Found,1991.0,-30.75,128.08333,"(-30.750000, 128.083330)"
10656,Forrest Lakes,10161.0,Valid,LL5,500.0,Found,1948.0,-29.41667,129.5,"(-29.416670, 129.500000)"
10657,Forrest Lakes 002,10162.0,Valid,H5,52.0,Found,1974.0,-29.58333,128.91667,"(-29.583330, 128.916670)"
10674,Frenchman Bay,10182.0,Valid,H3.5,8800.0,Found,1964.0,-30.60833,115.16667,"(-30.608330, 115.166670)"
11474,Gascoyne Junction,10865.0,Valid,H5,10000.0,Found,1978.0,-24.5,115.18333,"(-24.500000, 115.183330)"
11518,Gibson,10913.0,Valid,Lodranite,67.1,Found,1991.0,-33.68333,121.8,"(-33.683330, 121.800000)"
11520,Gilgoin,10915.0,Valid,H5,147000.0,Found,1889.0,-30.38333,147.2,"(-30.383330, 147.200000)"
11523,Gladstone (iron),10920.0,Valid,"Iron, IAB-MG",736600.0,Found,1915.0,-23.9,151.3,"(-23.900000, 151.300000)"
11528,Glenormiston,10933.0,Valid,"Iron, ungrouped",40800.0,Found,1925.0,-22.9,138.71667,"(-22.900000, 138.716670)"
11531,Gnowangerup,10937.0,Valid,"Iron, IIIAB",33600.0,Found,1976.0,-34.0,118.1,"(-34.000000, 118.100000)"
11544,Gove,52859.0,Relict,Relict iron,0.0,Found,1979.0,-12.26333,136.83833,"(-12.263330, 136.838330)"
14506,Gundaring,11452.0,Valid,"Iron, IIIAB",112500.0,Found,1937.0,-33.3,117.66667,"(-33.300000, 117.666670)"
14508,Gunnadorah,11454.0,Valid,H5,19.7,Found,1968.0,-31.0,125.93333,"(-31.000000, 125.933330)"
14509,Gunnadorah 002,11455.0,Valid,L5,46.0,Found,1976.0,-30.46667,126.18333,"(-30.466670, 126.183330)"
14510,Gunnadorah 003,11456.0,Valid,L6,2.81,Found,1994.0,-30.49967,126.22183,"(-30.499670, 126.221830)"
14511,Gunnadorah 004,11457.0,Valid,H5,47.35,Found,1994.0,-30.46717,126.34367,"(-30.467170, 126.343670)"
14512,Gunnadorah 005,11458.0,Valid,L6,40.37,Found,1994.0,-30.47483,126.35883,"(-30.474830, 126.358830)"
14513,Gunnadorah 006,11459.0,Valid,L6,16.01,Found,1994.0,-30.47483,126.35883,"(-30.474830, 126.358830)"
14514,Gunnadorah 007,11460.0,Valid,L6,3.26,Found,1994.0,-30.48033,126.347,"(-30.480330, 126.347000)"
14515,Gunnadorah 008,11461.0,Valid,H6,6.13,Found,1994.0,-30.48083,126.34633,"(-30.480830, 126.346330)"
14516,Gunnadorah 009,11462.0,Valid,H6,0.4,Found,1994.0,-30.48083,126.34633,"(-30.480830, 126.346330)"
14517,Gunnadorah 010,11463.0,Valid,H5,1.3,Found,1994.0,-30.46667,126.33333,"(-30.466670, 126.333330)"
14518,Gunnadorah 011,50994.0,Valid,L,33.0,Found,1993.0,-30.9685,126.252,"(-30.968500, 126.252000)"
14520,Haig,11471.0,Valid,"Iron, IIIAB",503000.0,Found,1951.0,-31.38333,125.63333,"(-31.383330, 125.633330)"
14530,Hamilton (Queensland),11483.0,Valid,L6,68000.0,Found,1966.0,-28.48333,148.25,"(-28.483330, 148.250000)"
14872,Hammond Downs,11814.0,Valid,H4,27000.0,Found,1950.0,-25.46667,142.8,"(-25.466670, 142.800000)"
14920,Henbury,11872.0,Valid,"Iron, IIIAB",2000000.0,Found,1931.0,-24.56667,133.16667,"(-24.566670, 133.166670)"
14924,Hermitage Plains,11877.0,Valid,L6,32000.0,Found,1909.0,-31.73333,146.4,"(-31.733330, 146.400000)"
14929,Hidden Valley,11882.0,Valid,"Iron, IIIAB",7000.0,Found,1991.0,-19.11667,145.41667,"(-19.116670, 145.416670)"
14955,Huckitta,11922.0,Valid,"Pallasite, PMG-an",2300000.0,Found,1924.0,-22.36667,135.76667,"(-22.366670, 135.766670)"
14958,Hughes 001,11925.0,Valid,LL6,379.0,Found,1990.0,-30.45,129.5,"(-30.450000, 129.500000)"
14959,Hughes 004,11928.0,Valid,Howardite,304.0,Found,1991.0,-30.58517,129.58667,"(-30.585170, 129.586670)"
14960,Hughes 005,11929.0,Valid,Howardite,284.0,Found,1991.0,-30.60267,129.57528,"(-30.602670, 129.575280)"
14961,Hughes 006,11930.0,Valid,H5,367.0,Found,1991.0,-30.57,129.31467,"(-30.570000, 129.314670)"
14962,Hughes 007,11931.0,Valid,Ureilite,58.0,Found,1991.0,-30.56833,129.6375,"(-30.568330, 129.637500)"
14963,Hughes 008,11932.0,Valid,L5,44.0,Found,1989.0,-30.4,129.01667,"(-30.400000, 129.016670)"
14964,Hughes 009,11933.0,Valid,Ureilite,108.0,Found,1991.0,-30.41667,129.81667,"(-30.416670, 129.816670)"
14965,Hughes 010,11934.0,Valid,L6,71.0,Found,1991.0,-30.2635,129.81033,"(-30.263500, 129.810330)"
14966,Hughes 011,11935.0,Valid,L4,263.0,Found,1991.0,-30.23333,129.08333,"(-30.233330, 129.083330)"
14967,Hughes 012,11936.0,Valid,H5,25.0,Found,1991.0,-30.28333,129.56667,"(-30.283330, 129.566670)"
14968,Hughes 013,11937.0,Valid,H5,4000.0,Found,1991.0,-30.66167,129.11667,"(-30.661670, 129.116670)"
14969,Hughes 014,11938.0,Valid,L5/6,57.5,Found,1991.0,-30.51867,129.54017,"(-30.518670, 129.540170)"
14970,Hughes 015,11939.0,Valid,L3.8,31.2,Found,1991.0,-30.51667,129.192,"(-30.516670, 129.192000)"
14971,Hughes 016,11940.0,Valid,L6,58.0,Found,1991.0,-30.547,129.18917,"(-30.547000, 129.189170)"
14972,Hughes 017,11941.0,Valid,H6,138.0,Found,1991.0,-30.55167,129.22133,"(-30.551670, 129.221330)"
14973,Hughes 018,11942.0,Valid,H5/6,53.5,Found,1991.0,-30.568,129.713,"(-30.568000, 129.713000)"
14974,Hughes 019,11943.0,Valid,H5,90.5,Found,1991.0,-30.16833,129.04183,"(-30.168330, 129.041830)"
14975,Hughes 020,11944.0,Valid,L6,23.6,Found,1991.0,-30.27467,129.0185,"(-30.274670, 129.018500)"
14976,Hughes 021,11945.0,Valid,L3.6,159.9,Found,1991.0,-30.668,129.462,"(-30.668000, 129.462000)"
14977,Hughes 022,11946.0,Valid,L5/6,104.0,Found,1991.0,-30.21583,129.72083,"(-30.215830, 129.720830)"
14978,Hughes 023,11947.0,Valid,LL6,111.0,Found,1991.0,-30.085,129.10283,"(-30.085000, 129.102830)"
14979,Hughes 024,11948.0,Valid,L5,333.0,Found,1991.0,-30.53367,129.42417,"(-30.533670, 129.424170)"
14980,Hughes 025,11949.0,Valid,L5,172.0,Found,1991.0,-30.70117,129.46717,"(-30.701170, 129.467170)"
14981,Hughes 026,11950.0,Valid,Brachinite,360.0,Found,1995.0,-30.0,129.16667,"(-30.000000, 129.166670)"
14982,Hughes 027,11951.0,Valid,H5,68.0,Found,1993.0,-30.55667,129.63867,"(-30.556670, 129.638670)"
14983,Hughes 028,11952.0,Valid,H6,62.0,Found,1993.0,-30.60883,129.62567,"(-30.608830, 129.625670)"
14984,Hughes 029,11953.0,Valid,H5,74.0,Found,1993.0,-30.40817,129.33833,"(-30.408170, 129.338330)"
14985,Hughes 030,11954.0,Valid,R3-6,100.0,Found,1991.0,-30.668,129.462,"(-30.668000, 129.462000)"
14986,Hughes 031,11955.0,Valid,L4,120.0,Found,1991.0,-30.17306,129.53611,"(-30.173060, 129.536110)"
14987,Hughes 032,11956.0,Valid,L5,42.7,Found,1991.0,-30.16833,129.5,"(-30.168330, 129.500000)"
14988,Hughes 033,11957.0,Valid,CO3,20.0,Found,1991.0,-30.13389,129.0625,"(-30.133890, 129.062500)"
14989,Hughes 034,11958.0,Valid,H5,150.6,Found,1993.0,-30.28333,129.53333,"(-30.283330, 129.533330)"
14990,Hughes 035,11959.0,Valid,L6,23.0,Found,1993.0,-30.33333,129.5,"(-30.333330, 129.500000)"
14991,Hughes 036,11960.0,Valid,H4,35.9,Found,1993.0,-30.35,129.66667,"(-30.350000, 129.666670)"
14992,Hughes 037,11961.0,Valid,H5,28.5,Found,1994.0,-30.41667,129.65,"(-30.416670, 129.650000)"
14993,Hughes 038,11962.0,Valid,LL6,10.0,Found,1993.0,-30.38333,129.68333,"(-30.383330, 129.683330)"
14994,Hughes 039,11963.0,Valid,LL5,8.5,Found,1993.0,-30.38333,129.7,"(-30.383330, 129.700000)"
14995,Hughes 040,11964.0,Valid,L5,159.1,Found,1993.0,-30.38333,129.51667,"(-30.383330, 129.516670)"
14996,Hughes 041,11965.0,Valid,LL6,14.0,Found,1993.0,-30.43333,129.6,"(-30.433330, 129.600000)"
14997,Hughes 042,11966.0,Valid,H4,39.0,Found,1993.0,-30.43333,129.55,"(-30.433330, 129.550000)"
14998,Hughes 043,11967.0,Valid,L6,47.4,Found,1993.0,-30.35,129.65,"(-30.350000, 129.650000)"
14999,Hughes 044,11968.0,Valid,L5/6,98.5,Found,1993.0,-30.31667,129.68333,"(-30.316670, 129.683330)"
15000,Hughes 045,11969.0,Valid,L4,25.6,Found,1993.0,-30.33333,129.68333,"(-30.333330, 129.683330)"
15001,Hughes 046,11970.0,Valid,H5,96.9,Found,1993.0,-30.55,129.65,"(-30.550000, 129.650000)"
15002,Hughes 047,11971.0,Valid,H5/6,1100.0,Found,1993.0,-30.31667,129.73333,"(-30.316670, 129.733330)"
15003,Hughes 048,11972.0,Valid,H5,46.0,Found,1993.0,-30.33333,129.76667,"(-30.333330, 129.766670)"
15004,Hughes 049,11973.0,Valid,L6,33.6,Found,1993.0,-30.38333,129.81667,"(-30.383330, 129.816670)"
15005,Hughes 050,11974.0,Valid,H5,47.4,Found,1993.0,-30.33333,129.8,"(-30.333330, 129.800000)"
15006,Hughes 051,11975.0,Valid,H3,12.8,Found,1993.0,-30.43333,129.76667,"(-30.433330, 129.766670)"
15007,Hughes 052,11976.0,Valid,L5,458.3,Found,1993.0,-30.46667,129.71667,"(-30.466670, 129.716670)"
15008,Hughes 053,11977.0,Valid,L5,68.9,Found,1993.0,-30.46667,129.78333,"(-30.466670, 129.783330)"
15009,Hughes 054,11978.0,Valid,L5,311.2,Found,1993.0,-30.46667,129.8,"(-30.466670, 129.800000)"
15010,Hughes 055,11979.0,Valid,L5,664.4,Found,1993.0,-30.46667,129.8,"(-30.466670, 129.800000)"
15011,Hughes 056,11980.0,Valid,L5,186.8,Found,1993.0,-30.48333,129.63333,"(-30.483330, 129.633330)"
15012,Hughes 057,11981.0,Valid,L5,74.3,Found,1993.0,-30.46667,129.68333,"(-30.466670, 129.683330)"
15013,Hughes 058,11982.0,Valid,H6,37.2,Found,1993.0,-30.43333,129.5,"(-30.433330, 129.500000)"
15022,Ifould Lake 001,52649.0,Valid,L5,40.9,Found,2008.0,-30.85,132.08333,"(-30.850000, 132.083330)"
15054,Ingella Station,12034.0,Valid,H5,50000.0,Found,1987.0,-25.55,142.78333,"(-25.550000, 142.783330)"
15086,Jeedamya,12077.0,Valid,H6,914.0,Found,1971.0,-29.58333,121.16667,"(-29.583330, 121.166670)"
15089,Jepara,53840.0,Valid,"Pallasite, PMG",499500.0,Found,2008.0,-6.6,110.73333,"(-6.600000, 110.733330)"
15742,Juderina Spring,45814.0,Valid,L6,2198.0,Found,1990.0,-25.91667,119.3,"(-25.916670, 119.300000)"
15759,Kaldoonera Hill,12233.0,Valid,H6,12000.0,Found,1956.0,-32.61667,134.85,"(-32.616670, 134.850000)"
15768,Kappakoola,12252.0,Valid,H6,392.5,Found,1929.0,-33.25,135.53333,"(-33.250000, 135.533330)"
15769,Kapunda,12254.0,Valid,"Iron, IIIAB",542.0,Found,1965.0,-34.31667,138.93333,"(-34.316670, 138.933330)"
15789,Kielpa,12302.0,Valid,H5,13600.0,Found,1948.0,-33.6,136.1,"(-33.600000, 136.100000)"
15791,Kimba,12310.0,Valid,H4,1492.0,Found,1997.0,-33.21667,136.41667,"(-33.216670, 136.416670)"
15793,Kimbolton,12312.0,Valid,H4,7500.0,Found,1976.0,-40.07139,175.73028,"(-40.071390, 175.730280)"
15794,Kinclaven 001,12313.0,Valid,L5,17.3,Found,1973.0,-30.46667,125.7,"(-30.466670, 125.700000)"
15802,Kittakittaooloo,12327.0,Valid,H4,3600.0,Found,1970.0,-28.03333,138.13333,"(-28.033330, 138.133330)"
15814,Koraleigh,12346.0,Valid,L6,450.0,Found,1943.0,-35.1,143.4,"(-35.100000, 143.400000)"
15842,Kulnine,12372.0,Valid,L6,55300.0,Found,1886.0,-34.15,141.78333,"(-34.150000, 141.783330)"
15843,Kumerina,12375.0,Valid,"Iron, IIC",53500.0,Found,1937.0,-24.91667,119.41667,"(-24.916670, 119.416670)"
15848,Kyancutta,12386.0,Valid,"Iron, IIIAB",32700.0,Found,1932.0,-33.28333,136.0,"(-33.283330, 136.000000)"
15849,Kybo 001,12387.0,Valid,LL5,2492.7,Found,1984.0,-31.18333,126.41667,"(-31.183330, 126.416670)"
15850,Kybunga,12388.0,Valid,L5,7900.0,Found,1956.0,-33.9,138.48333,"(-33.900000, 138.483330)"
15891,Lake Bonney,12436.0,Valid,L6,2750.0,Found,1961.0,-37.75,140.3,"(-37.750000, 140.300000)"
15892,Lake Brown,12437.0,Valid,L6,23400.0,Found,1919.0,-31.0,118.5,"(-31.000000, 118.500000)"
15893,Lake Carnegie,55549.0,Valid,Eucrite-cm,12.1,Found,1992.0,-26.21667,122.5,"(-26.216670, 122.500000)"
15894,Lake Frome 001,12438.0,Valid,H5,32.5,Found,1992.0,-30.71061,140.15142,"(-30.710610, 140.151420)"
15895,Lake Frome 002,12439.0,Valid,H5,201.0,Found,1992.0,-30.71061,140.15142,"(-30.710610, 140.151420)"
15896,Lake Frome 003,12440.0,Valid,H6,5.0,Found,1992.0,-30.71061,140.15142,"(-30.710610, 140.151420)"
15897,Lake Frome 004,12441.0,Valid,H6,107.0,Found,1992.0,-30.71061,140.15142,"(-30.710610, 140.151420)"
15898,Lake Frome 005,12442.0,Valid,L5,54.0,Found,1992.0,-30.71061,140.15142,"(-30.710610, 140.151420)"
15899,Lake Grace,12443.0,Valid,L6,10500.0,Found,1956.0,-33.06667,118.21667,"(-33.066670, 118.216670)"
15900,Lake Labyrinth,12444.0,Valid,LL6,25850.0,Found,1924.0,-30.53333,134.75,"(-30.533330, 134.750000)"
15901,Lake Machattie,12445.0,Valid,H5,2600.0,Found,1988.0,-24.83333,139.8,"(-24.833330, 139.800000)"
15903,Lake Torrens,12447.0,Valid,L6,906.0,Found,1989.0,-31.03333,138.2,"(-31.033330, 138.200000)"
15911,Landor,12458.0,Valid,Iron,9000.0,Found,1931.0,-25.66667,117.0,"(-25.666670, 117.000000)"
16146,Laundry East,12737.0,Valid,H3.7,43.1,Found,1967.0,-31.53333,127.1,"(-31.533330, 127.100000)"
16147,Laundry Rockhole,12738.0,Valid,H5,1443.0,Found,1967.0,-31.53333,127.01667,"(-31.533330, 127.016670)"
16148,Laundry West,12739.0,Valid,L4,4002.0,Found,1967.0,-31.46667,126.93333,"(-31.466670, 126.933330)"
16159,Lefroy,12757.0,Valid,Iron,3.3,Found,1904.0,-40.73333,146.96667,"(-40.733330, 146.966670)"
16164,Leonora,55550.0,Valid,L4,2572.0,Found,1990.0,-28.84519,121.397,"(-28.845190, 121.397000)"
18050,Lismore,14660.0,Valid,"Iron, IIIAB?",10000.0,Found,1959.0,-35.95,143.33333,"(-35.950000, 143.333330)"
18053,Little Minnie Creek,14663.0,Valid,L4,357.0,Found,1997.0,-24.13833,115.87167,"(-24.138330, 115.871670)"
18083,Lookout Hill,14697.0,Valid,CM2,16.6,Found,1976.0,-30.09056,128.80583,"(-30.090560, 128.805830)"
18085,Loongana 001,14699.0,Valid,C4-ung,179.0,Found,1990.0,-30.6,127.16667,"(-30.600000, 127.166670)"
18086,Loongana 002,14700.0,Valid,H6,53.89,Found,1992.0,-30.13,127.38267,"(-30.130000, 127.382670)"
18087,Loongana 003,14701.0,Valid,L5,58.0,Found,1990.0,-30.53583,127.33967,"(-30.535830, 127.339670)"
18126,Lovina,45978.0,Valid,"Iron, ungrouped",8200.0,Found,1981.0,-8.65,115.21667,"(-8.650000, 115.216670)"
18127,Loxton,14719.0,Valid,L5,22.0,Found,1968.0,-34.45,140.56667,"(-34.450000, 140.566670)"
18201,Lynch 001,14763.0,Valid,L5-6,31.5,Found,1977.0,-31.01667,127.21667,"(-31.016670, 127.216670)"
18202,Lynch 002,55542.0,Valid,Lunar,36.54,Found,2010.0,-31.39953,127.14467,"(-31.399530, 127.144670)"
18481,Makarewa,15392.0,Valid,L6,2300.0,Found,1879.0,-46.31667,168.4,"(-46.316670, 168.400000)"
18485,Mangalo,15404.0,Valid,L6,1050.0,Found,1975.0,-33.56667,136.65,"(-33.566670, 136.650000)"
18491,Maralinga,15412.0,Valid,CK4-an,3388.0,Found,1974.0,-30.3,131.26667,"(-30.300000, 131.266670)"
18502,Maroo,15431.0,Valid,LL6,236.0,Found,1991.0,-25.73333,142.95,"(-25.733330, 142.950000)"
18507,Mason 001,15440.0,Valid,H5,113.3,Found,1977.0,-29.95,128.08333,"(-29.950000, 128.083330)"
18525,Mellenbye,15473.0,Valid,LL6,1181.6,Found,1929.0,-28.85,116.28333,"(-28.850000, 116.283330)"
18530,Menindee Lakes 001,15479.0,Valid,L6,747.0,Found,1969.0,-33.16667,141.75,"(-33.166670, 141.750000)"
18531,Menindee Lakes 002,15480.0,Valid,H5,270.0,Found,1969.0,-32.91667,141.88333,"(-32.916670, 141.883330)"
18532,Menindee Lakes 003,15481.0,Valid,L6,172.0,Found,1969.0,-32.91667,141.88333,"(-32.916670, 141.883330)"
18533,Menindee Lakes 004,15482.0,Valid,L6,158.5,Found,1969.0,-33.13333,141.71667,"(-33.133330, 141.716670)"
18534,Menindee Lakes 005,15483.0,Valid,H5,72.9,Found,1969.0,-32.91667,141.88333,"(-32.916670, 141.883330)"
18535,Menindee Lakes 006,15484.0,Valid,H6,68.2,Found,1969.0,-32.91667,141.88333,"(-32.916670, 141.883330)"
19679,Miles,16641.0,Valid,"Iron, IIE",265000.0,Found,1992.0,-27.83333,150.33333,"(-27.833330, 150.333330)"
19722,Millrose,16686.0,Valid,L6,7464.0,Found,1984.0,-26.33333,121.0,"(-26.333330, 121.000000)"
19724,Milly Milly,16688.0,Valid,"Iron, IIIAB",26500.0,Found,1921.0,-26.11667,116.66667,"(-26.116670, 116.666670)"
19732,Moama,16708.0,Valid,Eucrite-cm,3416.0,Found,1940.0,-35.95,144.51667,"(-35.950000, 144.516670)"
19738,Molong,16716.0,Valid,"Pallasite, PMG",104000.0,Found,1912.0,-33.28333,148.88333,"(-33.283330, 148.883330)"
19741,Monte Colina,16724.0,Valid,L3,116.8,Found,1963.0,-29.4,139.98333,"(-29.400000, 139.983330)"
19745,Moonbi,16734.0,Valid,"Iron, IIIF",13200.0,Found,1892.0,-30.91667,151.28333,"(-30.916670, 151.283330)"
19746,Moorabie,16735.0,Valid,L3.8-an,14040.0,Found,1965.0,-30.01667,141.06667,"(-30.016670, 141.066670)"
19747,Moorumbunna,16739.0,Valid,"Iron, IIIAB",77000.0,Found,1943.0,-28.91667,136.25,"(-28.916670, 136.250000)"
19749,Morden,16743.0,Valid,"Iron, IAB?",2426.0,Found,1922.0,-30.5,142.33333,"(-30.500000, 142.333330)"
19761,Morven,16754.0,Valid,H4/5,7100.0,Found,1925.0,-44.81667,171.13333,"(-44.816670, 171.133330)"
19764,Mossgiel,16758.0,Valid,L4,32383.0,Found,1967.0,-33.31667,144.78333,"(-33.316670, 144.783330)"
19765,Motpena (a),16760.0,Valid,L6,8810.0,Found,1968.0,-31.1,138.26667,"(-31.100000, 138.266670)"
19766,Motpena (b),16761.0,Valid,Chondrite-ung,304.0,Found,1972.0,-31.2,138.3,"(-31.200000, 138.300000)"
19773,Mount Dooling,16771.0,Valid,"Iron, IC",734000.0,Found,1909.0,-29.45,119.71667,"(-29.450000, 119.716670)"
19774,Mount Dyrring,16772.0,Valid,Pallasite,11300.0,Found,1903.0,-32.33333,151.2,"(-32.333330, 151.200000)"
19775,Mount Edith,16773.0,Valid,"Iron, IIIAB",326000.0,Found,1913.0,-22.5,116.16667,"(-22.500000, 116.166670)"
19776,Mount Egerton,16774.0,Valid,Aubrite-an,22000.0,Found,1941.0,-24.76667,117.7,"(-24.766670, 117.700000)"
19782,Mount Leake,45812.0,Valid,L5,3667.0,Found,1998.0,-25.87667,119.07333,"(-25.876670, 119.073330)"
19783,Mount Magnet,16780.0,Valid,"Iron, IAB-sHH",16600.0,Found,1916.0,-28.16667,118.5,"(-28.166670, 118.500000)"
19784,Mount Margaret,16781.0,Valid,L5,850.0,Found,1972.0,-28.83333,122.18333,"(-28.833330, 122.183330)"
19789,Mount Padbury,16785.0,Valid,Mesosiderite-A1,272000.0,Found,1964.0,-25.66667,118.1,"(-25.666670, 118.100000)"
19807,Mount Sir Charles,16803.0,Valid,"Iron, IVA",22900.0,Found,1942.0,-23.83333,134.03333,"(-23.833330, 134.033330)"
19822,Muckera 001,16821.0,Valid,Howardite,513.0,Found,1950.0,-30.08333,130.03333,"(-30.083330, 130.033330)"
19823,Muckera 002,16822.0,Valid,Howardite,98.0,Found,1991.0,-30.05,130.21667,"(-30.050000, 130.216670)"
19824,Muckera 003,16823.0,Valid,L6,104.0,Found,1991.0,-30.1755,130.089,"(-30.175500, 130.089000)"
19825,Muckera 004,16824.0,Valid,H5,48.0,Found,1991.0,-30.36667,130.08333,"(-30.366670, 130.083330)"
19826,Muckera 005,16825.0,Valid,L6,1200.0,Found,1991.0,-30.3695,130.05533,"(-30.369500, 130.055330)"
19827,Muckera 006,16826.0,Valid,LL5,20.0,Found,1991.0,-30.36667,130.08333,"(-30.366670, 130.083330)"
19828,Muckera 007,16827.0,Valid,L-imp melt,14.0,Found,1991.0,-30.36667,130.08333,"(-30.366670, 130.083330)"
19829,Muckera 009,16829.0,Valid,L5,8.0,Found,1991.0,-30.36667,130.08333,"(-30.366670, 130.083330)"
19830,Muckera 010,16830.0,Valid,L6,18.0,Found,1991.0,-30.36667,130.08333,"(-30.366670, 130.083330)"
19831,Muckera 011,16831.0,Valid,L6,26.0,Found,1991.0,-30.36667,130.08333,"(-30.366670, 130.083330)"
19832,Muckera 012,16832.0,Valid,H5,43.0,Found,1991.0,-30.35,130.03333,"(-30.350000, 130.033330)"
19833,Muckera 013,16833.0,Valid,L6,73.0,Found,1991.0,-30.28583,129.957,"(-30.285830, 129.957000)"
19834,Muckera 014,16834.0,Valid,L5/6,54.0,Found,1991.0,-30.06667,129.8475,"(-30.066670, 129.847500)"
19835,Muckera 015,16835.0,Valid,H4/5,40.0,Found,1990.0,-30.06,130.025,"(-30.060000, 130.025000)"
19836,Muckera 016,16836.0,Valid,L4,538.0,Found,1991.0,-30.21333,129.87333,"(-30.213330, 129.873330)"
19837,Muckera 017,16837.0,Valid,L5,472.0,Found,1991.0,-30.21083,129.96833,"(-30.210830, 129.968330)"
19838,Muckera 018,16838.0,Valid,L6,432.0,Found,1991.0,-30.34533,130.1,"(-30.345330, 130.100000)"
19839,Muckera 019,16839.0,Valid,L4,37.7,Found,1993.0,-30.41667,129.85,"(-30.416670, 129.850000)"
19845,Mukinbudin,45813.0,Valid,H5,8200.0,Found,1938.0,-30.91667,118.2,"(-30.916670, 118.200000)"
19848,Mulga (north),16847.0,Valid,H6,19900.0,Found,1964.0,-30.18333,126.36667,"(-30.183330, 126.366670)"
19849,Mulga (south),16848.0,Valid,H4,894.0,Found,1963.0,-30.2,126.36667,"(-30.200000, 126.366670)"
19850,Mulga (west),16849.0,Valid,C5/6-ung,169.2,Found,1971.0,-30.18333,126.36667,"(-30.183330, 126.366670)"
19851,Mundrabilla,16852.0,Valid,"Iron, IAB-ung",24000000.0,Found,1911.0,-30.78333,127.55,"(-30.783330, 127.550000)"
19852,Mundrabilla 002,16853.0,Valid,H5,251.0,Found,1971.0,-30.88333,127.55,"(-30.883330, 127.550000)"
19853,Mundrabilla 003,16854.0,Valid,H3,235.0,Found,1972.0,-30.85,127.53333,"(-30.850000, 127.533330)"
19854,Mundrabilla 004,16855.0,Valid,H5,9.2,Found,1975.0,-30.75833,127.525,"(-30.758330, 127.525000)"
19855,Mundrabilla 005,16856.0,Valid,H5,171.0,Found,1977.0,-30.475,127.51667,"(-30.475000, 127.516670)"
19856,Mundrabilla 006,16857.0,Valid,H6,24.6,Found,1982.0,-30.00833,127.70833,"(-30.008330, 127.708330)"
19857,Mundrabilla 007,16858.0,Valid,L6,30.6,Found,1982.0,-30.01667,127.60833,"(-30.016670, 127.608330)"
19858,Mundrabilla 008,16859.0,Valid,L6,57.1,Found,1982.0,-30.8,127.61667,"(-30.800000, 127.616670)"
19859,Mundrabilla 009,16860.0,Valid,L5,25.2,Found,1982.0,-30.8,127.61667,"(-30.800000, 127.616670)"
19860,Mundrabilla 010,16861.0,Valid,L6,26.6,Found,1982.0,-30.01667,127.7,"(-30.016670, 127.700000)"
19861,Mundrabilla 011,16862.0,Valid,L5,89.0,Found,1989.0,-30.33333,127.61667,"(-30.333330, 127.616670)"
19862,Mundrabilla 012,16863.0,Valid,CV2,30.6,Found,1992.0,-30.93333,127.5,"(-30.933330, 127.500000)"
19863,Mundrabilla 013,16864.0,Valid,H6,9.16,Found,1992.0,-30.12633,127.41033,"(-30.126330, 127.410330)"
19864,Mundrabilla 014,16865.0,Valid,H4,1.8,Found,1992.0,-30.14267,127.39383,"(-30.142670, 127.393830)"
19865,Mundrabilla 015,16866.0,Valid,H5,26.69,Found,1992.0,-30.12633,127.41033,"(-30.126330, 127.410330)"
19866,Mundrabilla 016,16867.0,Valid,L5/6,4.41,Found,1992.0,-30.12167,127.38683,"(-30.121670, 127.386830)"
19867,Mundrabilla 017,16868.0,Valid,H5,40.59,Found,1992.0,-30.7845,127.69733,"(-30.784500, 127.697330)"
19868,Mundrabilla 018,16869.0,Valid,Howardite,24.0,Found,1990.0,-30.5,127.5,"(-30.500000, 127.500000)"
19869,Mundrabilla 019,16870.0,Valid,H4-5,50.0,Found,1991.0,-30.50583,127.43417,"(-30.505830, 127.434170)"
19870,Mundrabilla 020,16871.0,Valid,Howardite,60.0,Found,1989.0,-30.83333,127.5,"(-30.833330, 127.500000)"
19871,Mundrabilla 021,54928.0,Valid,H4,13.0,Found,2010.0,-30.77972,127.52306,"(-30.779720, 127.523060)"
19872,Mungindi,16872.0,Valid,"Iron, IAB-sLM",51300.0,Found,1897.0,-28.93333,148.95,"(-28.933330, 148.950000)"
19874,Murchison Downs,16876.0,Valid,"Iron, ungrouped",33.0,Found,1925.0,-26.66667,119.0,"(-26.666670, 119.000000)"
19876,Murnpeowie,16878.0,Valid,"Iron, IC",1143000.0,Found,1909.0,-29.58333,139.9,"(-29.583330, 139.900000)"
19884,Myrtle Springs,16888.0,Valid,H4,52.99,Found,2002.0,-30.45383,137.99017,"(-30.453830, 137.990170)"
19890,Nallah,16900.0,Valid,H,4.62,Found,1968.0,-31.96667,126.25,"(-31.966670, 126.250000)"
19893,Nardoo (no. 1),16910.0,Valid,H5,3180.0,Found,1944.0,-29.53333,143.98333,"(-29.533330, 143.983330)"
