,Name,ID,Status,Class,Mass (g),Fall,Year,Latitude,Longitude,GeoLocation
947,Tieschitz,23989.0,Valid,H/L3.6,28000.0,Observed,1878.0,49.6,17.11667,"(49.600000, 17.116670)"
948,Tilden,23998.0,Valid,L6,74800.0,Observed,1927.0,38.2,-89.68333,"(38.200000, -89.683330)"
949,Tillaberi,23999.0,Valid,L6,3000.0,Observed,1970.0,14.25,1.53333,"(14.250000, 1.533330)"
950,Timochin,24004.0,Valid,H5,65500.0,Observed,1807.0,54.5,35.2,"(54.500000, 35.200000)"
951,Tirupati,24009.0,Valid,H6,230.0,Observed,1934.0,13.63333,79.41667,"(13.633330, 79.416670)"
952,Tissint,54823.0,Valid,Martian (shergottite),7000.0,Observed,2011.0,29.48195,-7.61123,"(29.481950, -7.611230)"
953,Tjabe,24011.0,Valid,H6,20000.0,Observed,1869.0,-7.08333,111.53333,"(-7.083330, 111.533330)"
954,Tjerebon,24012.0,Valid,L5,16500.0,Observed,1922.0,-6.66667,106.58333,"(-6.666670, 106.583330)"
955,Tomakovka,24019.0,Valid,LL6,600.0,Observed,1905.0,47.85,34.76667,"(47.850000, 34.766670)"
956,Tomatlan,24020.0,Valid,H6,900.0,Observed,1879.0,20.16667,-105.21667,"(20.166670, -105.216670)"
957,Tomita,24023.0,Valid,L,600.0,Observed,1916.0,34.5,133.75,"(34.500000, 133.750000)"
958,Tomiya,24024.0,Valid,H4/5,27.5,Observed,1984.0,38.36667,140.86556,"(38.366670, 140.865560)"
959,Tonk,24026.0,Valid,CI1,7.7,Observed,1911.0,24.65,76.86667,"(24.650000, 76.866670)"
960,Torino,24029.0,Valid,H6,977.0,Observed,1988.0,45.06667,7.66667,"(45.066670, 7.666670)"
961,Torrington,24032.0,Valid,H6,259.1,Observed,1944.0,42.06667,-104.16667,"(42.066670, -104.166670)"
962,Toulouse,24036.0,Valid,H6,1030.0,Observed,1812.0,43.6,1.4,"(43.600000, 1.400000)"
963,Tounkin,24037.0,Valid,OC,2000.0,Observed,1824.0,51.73333,102.53333,"(51.733330, 102.533330)"
964,Tourinnes-la-Grosse,24038.0,Valid,L6,14500.0,Observed,1863.0,50.78333,4.76667,"(50.783330, 4.766670)"
965,Trebbin,24042.0,Valid,LL6,1250.0,Observed,1988.0,52.21667,13.16667,"(52.216670, 13.166670)"
966,Trenzano,24046.0,Valid,H3/4,11800.0,Observed,1856.0,45.46667,10.0,"(45.466670, 10.000000)"
967,Treysa,24050.0,Valid,"Iron, IIIAB-an",63000.0,Observed,1916.0,50.91667,9.18333,"(50.916670, 9.183330)"
968,Tromøy,24053.0,Valid,H,357.4,Observed,1950.0,58.47333,8.86667,"(58.473330, 8.866670)"
969,Troup,24054.0,Valid,L6,1020.0,Observed,1917.0,32.16667,-95.1,"(32.166670, -95.100000)"
970,Trysil,24057.0,Valid,L/LL6,640.0,Observed,1927.0,61.3,12.3,"(61.300000, 12.300000)"
971,Tsukuba,24059.0,Valid,H5-6,800.0,Observed,1996.0,36.06333,140.145,"(36.063330, 140.145000)"
972,Tuan Tuc,24060.0,Valid,L6,13100.0,Observed,1921.0,9.66667,105.66667,"(9.666670, 105.666670)"
973,Tugalin-Bulen,24062.0,Valid,H6,10000.0,Observed,1967.0,45.46667,105.38333,"(45.466670, 105.383330)"
974,Turtle Lake,47343.0,Valid,L5,89.3,Observed,1996.0,45.34583,-92.05167,"(45.345830, -92.051670)"
975,Tuxtuac,24086.0,Valid,LL5,30000.0,Observed,1975.0,21.66667,-103.36667,"(21.666670, -103.366670)"
976,Tysnes Island,24094.0,Valid,H4,19860.0,Observed,1884.0,60.0,5.61667,"(60.000000, 5.616670)"
977,Tyumen,24095.0,Valid,Iron,750.0,Observed,1903.0,57.16667,65.53333,"(57.166670, 65.533330)"
978,Uberaba,24096.0,Valid,H5,40000.0,Observed,1903.0,-19.81667,-48.78333,"(-19.816670, -48.783330)"
979,Ucera,24097.0,Valid,H5,4590.0,Observed,1970.0,11.05,-69.85,"(11.050000, -69.850000)"
980,Uchkuduk,24098.0,Valid,L6,1000.0,Observed,1989.0,41.76667,62.51667,"(41.766670, 62.516670)"
981,Udei Station,24101.0,Valid,"Iron, IAB-ung",103000.0,Observed,1927.0,7.95,8.08333,"(7.950000, 8.083330)"
982,Uden,24103.0,Valid,LL7,710.0,Observed,1840.0,51.65,5.61667,"(51.650000, 5.616670)"
983,Udipi,24104.0,Valid,H5,3600.0,Observed,1866.0,13.48333,74.78333,"(13.483330, 74.783330)"
984,Ufana,24106.0,Valid,EL6,189.2,Observed,1957.0,-4.26667,35.35,"(-4.266670, 35.350000)"
985,Ulmiz,24108.0,Valid,L,76.5,Observed,1926.0,46.93333,7.21667,"(46.933330, 7.216670)"
986,Umbala,24112.0,Valid,LL5,100.0,Observed,1822.0,30.33333,76.33333,"(30.333330, 76.333330)"
987,Umm Ruaba,24118.0,Valid,L5,1700.0,Observed,1966.0,13.46667,31.21667,"(13.466670, 31.216670)"
988,Undulung,24121.0,Valid,L4,113.4,Observed,1986.0,66.13889,124.76667,"(66.138890, 124.766670)"
989,Unkoku,24123.0,Valid,OC,1000.0,Observed,1924.0,34.8,127.0,"(34.800000, 127.000000)"
990,Urasaki,24129.0,Valid,Stone-uncl,1500.0,Observed,1926.0,34.48333,133.28333,"(34.483330, 133.283330)"
991,Usti Nad Orlici,24132.0,Valid,L6,1269.0,Observed,1963.0,49.975,16.375,"(49.975000, 16.375000)"
992,Utrecht,24135.0,Valid,L6,9700.0,Observed,1843.0,52.11667,5.18333,"(52.116670, 5.183330)"
993,Utzenstorf,24136.0,Valid,H5,3422.0,Observed,1928.0,47.11667,7.55,"(47.116670, 7.550000)"
994,Uzcudun,24140.0,Valid,L,20000.0,Observed,1948.0,-44.11667,-66.15,"(-44.116670, -66.150000)"
995,Vago,24143.0,Valid,H6,40.0,Observed,1668.0,45.41667,11.13333,"(45.416670, 11.133330)"
996,Valdavur,24144.0,Valid,H6,2799.0,Observed,1944.0,11.98333,79.75,"(11.983330, 79.750000)"
997,Valdinizza,24145.0,Valid,L6,1004.0,Observed,1903.0,44.86667,9.15,"(44.866670, 9.150000)"
998,Valera,24149.0,Valid,L5,50000.0,Observed,1972.0,9.31667,-70.62833,"(9.316670, -70.628330)"
999,Varre-Sai,53633.0,Valid,L5,2500.0,Observed,2010.0,-20.85001,-41.73356,"(-20.850010, -41.733560)"
1000,Vavilovka,24154.0,Valid,LL6,1932.0,Observed,1876.0,46.15,32.83333,"(46.150000, 32.833330)"
1001,Vengerovo,24158.0,Valid,H5,10800.0,Observed,1950.0,56.13333,77.26667,"(56.133330, 77.266670)"
1002,Veramin,24162.0,Valid,Mesosiderite-B2,54000.0,Observed,1880.0,35.33333,51.63333,"(35.333330, 51.633330)"
1003,Verkhne Tschirskaia,24165.0,Valid,H5,8000.0,Observed,1843.0,48.41667,43.2,"(48.416670, 43.200000)"
1004,Vernon County,24168.0,Valid,H6,1500.0,Observed,1865.0,43.5,-91.16667,"(43.500000, -91.166670)"
1005,Vetluga,24169.0,Valid,Eucrite-mmict,750.0,Observed,1949.0,57.8,45.8,"(57.800000, 45.800000)"
1006,Vigarano,24174.0,Valid,CV3,15000.0,Observed,1910.0,44.85,11.4,"(44.850000, 11.400000)"
1007,Villalbeto de la Peña,24179.0,Valid,L6,3500.0,Observed,2004.0,42.8,-4.66667,"(42.800000, -4.666670)"
1008,Vilna,24183.0,Valid,L5,0.1,Observed,1967.0,54.225,-111.69167,"(54.225000, -111.691670)"
1009,Virba,24185.0,Valid,L6,3600.0,Observed,1873.0,43.53333,22.63333,"(43.533330, 22.633330)"
1010,Vishnupur,24187.0,Valid,LL4-6,2437.0,Observed,1906.0,23.1,87.43333,"(23.100000, 87.433330)"
1011,Vissannapeta,24188.0,Valid,Eucrite-cm,1303.8,Observed,1997.0,16.83333,80.75,"(16.833330, 80.750000)"
1012,Visuni,24189.0,Valid,H6,594.0,Observed,1915.0,25.45,70.0,"(25.450000, 70.000000)"
1013,Vouillé,24191.0,Valid,L6,20000.0,Observed,1831.0,46.63333,0.16667,"(46.633330, 0.166670)"
1014,Walters,24210.0,Valid,L6,28100.0,Observed,1946.0,34.33333,-98.3,"(34.333330, -98.300000)"
1015,Warrenton,24215.0,Valid,CO3.7,1600.0,Observed,1877.0,38.68333,-91.15,"(38.683330, -91.150000)"
1016,Washougal,24218.0,Valid,Howardite,225.0,Observed,1939.0,45.58333,-122.35,"(45.583330, -122.350000)"
1017,Werdama,47344.0,Valid,H5,4000.0,Observed,2006.0,32.79732,21.78713,"(32.797320, 21.787130)"
1018,Wessely,24244.0,Valid,H5,3750.0,Observed,1831.0,48.95,17.38333,"(48.950000, 17.383330)"
1019,Weston,24249.0,Valid,H4,150000.0,Observed,1807.0,41.266667,-73.266667,"(41.266667, -73.266667)"
1020,Wethersfield (1971),24250.0,Valid,L6,350.0,Observed,1971.0,41.7,-72.65,"(41.700000, -72.650000)"
1021,Wethersfield (1982),24251.0,Valid,L6,2756.0,Observed,1982.0,41.71056,-72.67361,"(41.710560, -72.673610)"
1022,Whetstone Mountains,49514.0,Valid,H5,2138.74,Observed,2009.0,31.96185,-110.434183,"(31.961850, -110.434183)"
1023,Wiluna,24281.0,Valid,H5,150000.0,Observed,1967.0,-26.59278,120.32833,"(-26.592780, 120.328330)"
1024,Witklip Farm,24321.0,Valid,H5,22.0,Observed,1918.0,-26.0,30.0,"(-26.000000, 30.000000)"
1025,Witsand Farm,24322.0,Valid,LL4,66.0,Observed,1932.0,-28.66667,18.91667,"(-28.666670, 18.916670)"
1026,Wittekrantz,24323.0,Valid,L5,2200.0,Observed,1880.0,-32.5,23.0,"(-32.500000, 23.000000)"
1027,Wolamo,24324.0,Valid,OC,166.4,Observed,1964.0,9.0,39.0,"(9.000000, 39.000000)"
1028,Wold Cottage,24325.0,Valid,L6,25000.0,Observed,1795.0,54.13667,-0.41333,"(54.136670, -0.413330)"
1029,Woolgorong,24334.0,Valid,L6,36000.0,Observed,1960.0,-27.75,115.83333,"(-27.750000, 115.833330)"
1030,Worden,24337.0,Valid,L5,1551.0,Observed,1997.0,42.38467,-83.6115,"(42.384670, -83.611500)"
1031,Wuan,24340.0,Valid,H6,50000.0,Observed,1986.0,36.75,114.25,"(36.750000, 114.250000)"
1032,Xi Ujimgin,24345.0,Valid,L/LL6-an,5900.0,Observed,1980.0,44.66667,117.5,"(44.666670, 117.500000)"
1033,Xingyang,24346.0,Valid,H6,75500.0,Observed,1977.0,32.33333,114.31667,"(32.333330, 114.316670)"
1034,Yafa,24351.0,Valid,H5,5700.0,Observed,2000.0,13.71111,45.17,"(13.711110, 45.170000)"
1035,Yambo,30345.0,Valid,H5,4.0,Observed,1951.0,1.0,22.5,"(1.000000, 22.500000)"
1036,Yangchiang,30348.0,Valid,H5,20000.0,Observed,1954.0,21.83333,111.83333,"(21.833330, 111.833330)"
1037,Yanzhuang,30350.0,Valid,H6,3500.0,Observed,1990.0,24.56667,114.16667,"(24.566670, 114.166670)"
1038,Yardymly,30352.0,Valid,"Iron, IAB complex",150200.0,Observed,1959.0,38.93333,48.25,"(38.933330, 48.250000)"
1039,Yatoor,30358.0,Valid,H5,13600.0,Observed,1852.0,14.3,79.76667,"(14.300000, 79.766670)"
1040,Yonozu,30366.0,Valid,H4/5,31650.0,Observed,1837.0,37.75,139.0,"(37.750000, 139.000000)"
1041,Yorktown (New York),30370.0,Valid,L5,250.0,Observed,1869.0,41.28333,-73.81667,"(41.283330, -73.816670)"
1042,Yoshiki,30372.0,Valid,Stone-uncl,0.1,Observed,1928.0,34.16667,131.45,"(34.166670, 131.450000)"
1043,Yukan,30377.0,Valid,LL6,4800.0,Observed,1931.0,28.71667,116.61667,"(28.716670, 116.616670)"
1044,Yurtuk,30378.0,Valid,Howardite,1472.0,Observed,1936.0,47.31667,35.36667,"(47.316670, 35.366670)"
1045,Zaborzika,30379.0,Valid,L6,3867.0,Observed,1818.0,50.28333,27.68333,"(50.283330, 27.683330)"
1046,Zabrodje,30380.0,Valid,L6,3000.0,Observed,1893.0,55.18333,27.91667,"(55.183330, 27.916670)"
1047,Zag,30384.0,Valid,H3-6,175000.0,Observed,1998.0,27.33333,-9.33333,"(27.333330, -9.333330)"
1048,Zagami,30386.0,Valid,Martian (shergottite),18000.0,Observed,1962.0,11.73333,7.08333,"(11.733330, 7.083330)"
1049,Zaisan,30388.0,Valid,H5,463.0,Observed,1963.0,47.5,83.0,"(47.500000, 83.000000)"
1050,Zaisho,30389.0,Valid,"Pallasite, PMG-an",330.0,Observed,1898.0,33.7,133.8,"(33.700000, 133.800000)"
1051,Zaoyang,30391.0,Valid,H5,14250.0,Observed,1984.0,32.3,112.75,"(32.300000, 112.750000)"
1052,Zavetnoe,30395.0,Valid,L6,800.0,Observed,1952.0,47.13333,43.9,"(47.133330, 43.900000)"
1053,Zavid,30396.0,Valid,L6,95000.0,Observed,1897.0,44.4,19.11667,"(44.400000, 19.116670)"
1054,Zebrak,30397.0,Valid,H5,2000.0,Observed,1824.0,49.88333,13.91667,"(49.883330, 13.916670)"
1055,Zemaitkiemis,30399.0,Valid,L6,44100.0,Observed,1933.0,55.3,25.0,"(55.300000, 25.000000)"
1056,Zhaodong,30404.0,Valid,L4,42000.0,Observed,1984.0,45.81667,125.91667,"(45.816670, 125.916670)"
1057,Zhovtnevyi,30407.0,Valid,H6,107000.0,Observed,1938.0,47.58333,37.25,"(47.583330, 37.250000)"
1058,Zhuanghe,30408.0,Valid,H5,2900.0,Observed,1976.0,39.66667,122.98333,"(39.666670, 122.983330)"
1059,Zmenj,30411.0,Valid,Howardite,246.0,Observed,1858.0,51.83333,26.83333,"(51.833330, 26.833330)"
1060,Zomba,30412.0,Valid,L6,7500.0,Observed,1899.0,-15.18333,35.28333,"(-15.183330, 35.283330)"
1061,Zsadany,30413.0,Valid,H5,552.0,Observed,1875.0,46.93333,21.5,"(46.933330, 21.500000)"
1062,Zvonkov,30415.0,Valid,H6,2568.0,Observed,1955.0,50.2,30.25,"(50.200000, 30.250000)"
